day	Anno	celltype	UMAP_1	UMAP_2	Arid3a	Bcl11a	Bmp4	Cdx1	Cdx2	Cdx4	Eomes	Etv2	Fos	Foxb1	Foxc2	Foxf1	Foxo4	Fzd4	Gata4	Gata6	Gbx2	Gsc	Hand1	Hand2	Hes1	Hes7	Hmga1	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxb1	Hoxb2	Hoxb4	Hoxb5	Hoxb6	Hoxb8	Hoxb9	Hoxc4	Hoxd1	Hoxd4	Hoxd9	Irf1	Irx1	Irx5	Isl1	Klf5	Klf6	Lef1	Lhx1	Lin28a	Meis2	Meox1	Mesp1	Mesp2	Mixl1	Msx1	Msx2	Myc	Nr6a1	Osr1	Otx2	Pax2	Peg3	Pin1	Pou5f1	Prdm6	Prrx1	Prrx2	Rxrg	Six2	Sox4	Sox9	Sp5	Tbx20	Tbx3	Tbx6	Tcf7l2	Tgif1	Ybx1	Zfp503	Zfp703	Zic3	Zic5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.3	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.8	0	2.2	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	2.8	2.2	0	2.2	0	0	3.5	0	0	0	0	3.2	0	0	0	0	3.9	4.5	3.2	0	0	0	2.2	0	2.8	0	0	0	0	0	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.05	2.8	0	0	0	0	2.3	0	0	0	2.3	0	0	3	0	0	0	0	0	0	2.3	3	3	0	3	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	2.3	2.3	0	0	3.3	0	0	2.3	2.3	0	0	2.3	0	0	3	3.3	0	0	0	2.3	0	0	2.3	0	0	0	0	0	0	3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.11	1.04	0	0	2.5	3.5	2.5	2.5	0	0	0	0	0	3.1	0	2.5	0	0	3.5	0	2.5	0	0	0	2.5	3.5	2.5	0	0	3.8	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	3.1	3.1	0	3.1	0	3.1	2.5	2.5	0	2.5	0	0	0	3.1	3.5	4	0	0	0	0	0	3.1	0	0	0	0	0	0	3.5	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.62	2.88	0	0	0	3.2	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	2.6	3.2	3.2	3.2	0	0	5	3.2	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2.6	0	3.9	0	2.6	3.6	0	0	0	2.6	0	0	0	2.6	0	0	0	3.2	3.6	4.5	0	0	0	0	0	3.6	0	3.9	0	0	4.5	2.6	0	5.7	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.49	-0.74	2.1	0	0	3.6	3.8	0	0	0	2.1	0	0	2.8	0	0	2.1	0	0	0	0	0	0	3.2	2.8	2.1	3.2	0	0	2.8	3.4	0	0	0	0	0	0	0	0	3.2	0	0	0	0	2.8	2.1	2.1	0	3.2	3.8	0	2.8	0	3.4	0	2.1	0	2.8	0	0	0	2.8	3.8	3.8	0	0	0	0	0	0	0	2.8	0	0	2.1	2.1	3.2	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.9	0.6	2.4	0	0	3	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3.7	2.4	0	0	0	2.4	3.7	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	0	2.4	2.4	3	0	3.4	0	3	2.4	0	2.4	0	0	0	0	3.7	3.4	4.5	0	0	2.4	0	0	2.4	0	0	0	2.4	0	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.79	-1.12	0	0	3.3	2	3	0	0	0	0	0	0	3.3	2	0	0	2	0	0	4.1	0	2.6	0	3.8	0	0	0	0	3.5	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2.6	0	0	4.3	0	0	2.6	3	2	0	0	0	0	3.5	3.5	3	0	0	0	0	0	0	0	2	0	0	0	2.6	0	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.67	-0.66	0	0	0	2.2	4	2.8	0	0	0	0	0	3.5	0	0	0	0	0	0	3.8	0	3.2	0	3.2	2.2	0	0	0	3.5	2.2	0	0	0	0	0	0	0	0	2.2	0	0	0	2.8	0	0	2.2	0	2.2	2.8	0	2.2	0	3.2	3.8	2.2	0	0	0	0	0	2.2	4.4	3.5	0	0	0	2.2	0	3.5	0	0	0	0	0	0	2.2	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.05	-2.65	2.1	0	2.1	2.8	3.6	2.8	0	2.1	3.2	0	0	0	0	0	2.1	0	0	0	3.4	0	3.6	2.1	2.8	0	2.1	0	2.1	3.4	0	0	0	2.1	0	0	0	2.8	0	0	2.1	0	0	0	2.1	0	3.4	0	2.1	2.1	0	3.4	0	3.2	0	2.1	0	0	0	0	0	3.4	3.4	4.4	0	0	0	0	0	0	0	3.4	0	0	2.8	0	2.1	6.3	2.1	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.25	-2.84	0	0	0	2.4	3	0	0	0	0	0	0	2.4	0	0	0	0	0	0	3.7	0	3.4	2.4	2.4	3.4	2.4	2.4	0	2.4	2.4	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	3.4	0	0	4.5	0	3.7	3.4	3	0	2.4	0	0	0	0	3.4	4.3	0	0	0	0	0	3	0	3	0	0	2.4	0	0	6.2	2.4	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.42	3.61	1.8	0	3.4	0	3.6	3.6	0	1.8	0	0	2.4	2.8	0	0	0	0	0	0	4.3	0	3	0	2.8	0	0	0	0	2.4	2.8	0	0	0	0	0	0	0	0	0	0	0	1.8	2.4	0	1.8	1.8	0	1.8	2.4	0	4.1	0	0	2.8	1.8	1.8	0	0	1.8	0	2.4	4	4.2	0	0	0	0	0	2.8	0	0	0	1.8	0	0	0	6.3	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.77	-1.55	1.4	0	1.4	0	3	2.3	1.4	2	2.3	0	0	3.4	2	1.4	2.3	2	0	1.4	4.4	0	2.3	0	3	0	0	0	0	3.7	1.4	0	0	0	0	0	0	1.4	0	0	0	0	0	2.3	0	2	2.6	0	2.6	2.3	0	4.1	1.4	2	3	3.1	0	0	0	0	0	3.8	3.4	3.4	2.3	0	2	0	0	2.6	0	0	1.4	1.4	2	1.4	3	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.24	1.48	0	0	0	2.4	2.4	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	3.1	2.4	0	2.4	0	0	2.4	3.5	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	2.4	2.4	3.1	0	0	3.1	0	0	0	2.4	0	0	0	2.4	0	0	0	3.5	4.1	4	0	0	0	0	0	2.4	0	4	0	0	3.5	0	2.4	5.8	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.83	0.21	0	0	0	4	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	2.4	3.7	2.4	0	0	3.5	4	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	2.4	0	3.5	2.4	0	0	0	3.7	0	0	0	2.4	0	0	0	2.4	3.7	5.1	0	0	0	0	0	2.4	0	3.1	0	0	3.5	0	3.5	6.2	0	2.4	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.95	-1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	2.3	2.3	2.9	3.3	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	3.3	0	0	0	0	3.3	0	0	3.6	0	0	0	0	0	0	3.3	3.8	4.5	0	0	0	0	0	3.3	0	3.8	0	0	2.9	0	2.3	6.2	2.3	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.09	-3.3	0	0	3.6	0	3.9	2.6	0	0	3.2	0	0	0	2.6	0	0	0	0	0	4.4	0	4.3	0	2.6	0	0	0	0	3.9	0	2.6	0	0	0	0	0	3.2	0	2.6	0	0	0	2.6	0	2.6	0	0	0	2.6	0	2.6	0	0	0	0	2.6	0	0	0	0	3.6	3.6	3.2	0	0	0	0	0	2.6	0	2.6	0	3.2	0	0	0	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.2	-3.03	0	0	2.2	3.2	3.9	2.2	0	0	0	0	0	0	0	2.2	2.2	0	2.2	0	3.7	0	0	0	2.8	2.2	0	0	2.2	3.5	0	0	0	0	0	0	0	2.2	0	2.2	0	0	0	2.2	2.2	2.2	0	0	2.2	2.2	0	4.3	0	2.8	3.5	3.2	2.8	0	0	0	0	4	0	4.8	0	0	0	0	0	2.2	2.2	3.5	0	0	2.2	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.6	0.74	1.8	0	2.8	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.4	3.5	1.8	0	0	3.8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	3.3	0	0	2.8	0	2.4	0	2.8	3.1	2.4	1.8	2.4	0	0	0	2.8	2.8	3.5	0	0	0	0	0	1.8	0	2.8	0	0	3.5	0	1.8	6.1	1.8	0	1.8	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.77	-2.05	2.9	0	0	0	3.2	0	0	0	4.3	0	0	0	0	0	0	0	0	0	3.2	0	2.2	0	2.9	2.9	0	0	0	2.9	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	3.5	0	0	0	2.9	0	3.5	0	2.2	0	0	0	0	0	0	0	3.2	4.2	4.4	0	0	0	0	0	2.2	0	2.2	0	0	2.9	0	0	6	0	0	2.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.39	0.27	2.2	0	3.2	0	3.4	2.2	0	2.2	0	0	2.8	2.2	0	0	0	0	2.2	0	2.2	0	0	0	2.8	0	0	2.2	0	3.8	3.4	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.8	2.2	0	3.4	0	3.4	0	2.2	2.2	2.2	0	0	2.2	0	0	3.8	4.2	3.7	0	0	0	2.8	0	3.4	0	0	0	0	2.8	0	2.2	5.9	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.49	-3.43	0	0	2.9	0	4.2	3.9	0	2.9	0	0	0	0	2.9	0	0	0	0	0	4.9	0	3.5	0	2.9	0	0	0	0	2.9	0	0	0	0	0	0	0	2.9	0	0	0	0	0	3.5	0	0	0	0	0	0	0	4.9	0	0	0	2.9	0	0	0	0	0	4.2	3.5	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-4.51	-2.25	1.7	0	2.9	0	1.7	3.2	0	3.3	1.7	0	2.3	2.7	1.7	0	0	0	0	0	2.9	0	0	0	3.5	2.3	1.7	0	0	3.3	2.3	0	0	2.3	1.7	0	0	1.7	0	0	0	0	0	0	0	1.7	2.3	0	2.9	1.7	0	3.7	1.7	0	2.7	0	2.3	0	0	0	0	2.7	3.5	4.1	0	1.7	0	0	0	0	0	2.3	0	0	1.7	0	2.3	6.3	0	0	0	1.7
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.27	2.41	0	0	0	0	2.4	0	0	0	0	3.1	0	0	0	0	0	0	3.1	0	0	0	0	3.1	3.7	3.1	3.1	0	0	3.5	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.7	4.9	0	0	0	0	0	2.4	0	3.1	0	0	3.7	2.4	2.4	6.5	0	0	2.4	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.22	0.87	2.1	0	2.1	3.1	3.8	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	2.1	0	0	2.8	2.1	2.1	2.1	0	2.1	4.1	2.8	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	2.1	2.1	2.1	3.8	0	2.1	0	3.6	0	0	0	2.1	0	0	0	2.8	4.1	4.8	0	0	0	0	0	0	0	3.6	0	0	2.8	0	0	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.28	-2.26	1.9	0	3.5	0	2.5	3.2	0	0	0	0	0	3.8	0	0	2.5	0	1.9	1.9	4.8	0	1.9	0	3.2	0	0	0	0	3.5	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.2	2.5	1.9	2.5	0	0	4.5	0	0	4.2	2.5	1.9	0	0	0	0	2.5	4.1	2.9	2.5	0	1.9	0	0	1.9	0	1.9	1.9	1.9	1.9	1.9	2.9	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.34	-2.72	0	0	2.3	2.9	3.8	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	4.3	0	2.3	0	2.9	2.9	0	0	2.3	4	3.8	0	0	0	2.3	0	0	0	0	0	2.3	0	0	2.3	0	2.3	3.6	0	3.3	0	0	3.3	0	3.8	3.3	3.8	0	0	0	0	0	3.6	3.6	4.4	0	0	0	0	0	0	2.3	0	0	0	0	0	2.9	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.11	0.67	2.8	0	0	3.5	3.7	0	0	0	0	2.8	0	0	2.2	0	0	0	3.2	0	2.2	0	0	3.2	2.8	2.8	0	0	0	2.8	3.5	2.2	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	2.2	3.2	0	4.1	0	3.2	0	2.2	0	0	0	0	0	2.8	3.2	4.5	0	0	0	0	0	0	0	2.8	0	0	3.2	0	2.2	6.2	2.2	0	2.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.85	1.09	2.1	0	3.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	3.4	2.1	0	0	3.6	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	2.1	3.4	0	2.7	0	0	2.1	0	0	0	0	0	0	3.8	3.6	0	0	0	2.1	0	0	2.1	0	2.7	2.1	0	2.1	0	2.7	6.3	2.1	2.1	2.1	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.93	-3.49	0	0	0	0	3.4	0	0	0	3	0	0	2.4	0	0	0	2.4	0	0	3.4	0	2.4	0	2.4	0	3	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	2.4	0	3.9	0	0	2.4	2.4	0	0	0	0	0	0	3.9	4.5	0	0	0	0	0	3	0	0	0	0	2.4	0	0	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.85	1.16	2.3	0	0	0	3.6	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	4.1	0	2.9	2.3	0	0	2.9	2.9	2.3	0	0	0	0	0	0	0	2.3	0	0	0	0	3.6	2.3	3.3	0	0	0	0	3.8	0	3.3	3.3	0	0	2.3	0	0	0	3.6	2.9	4.6	2.3	0	0	0	0	2.9	0	0	0	0	3.3	0	0	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.77	3.7	0	0	0	0	0	0	0	0	3.1	0	2.5	2.5	0	0	0	0	0	0	0	0	2.5	0	3.5	0	0	0	2.5	4.7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	3.1	0	0	0	0	2.5	0	0	0	0	0	0	2.5	4	4.6	0	0	0	0	0	0	0	2.5	0	0	2.5	0	0	6.3	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.96	-2.83	0	0	2.8	2.2	3.7	0	2.2	2.2	2.8	0	0	0	0	0	0	0	0	0	4.7	0	4.1	0	3.2	2.2	0	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	4.2	0	3.5	4.1	2.2	0	0	0	0	0	2.8	3.2	4.7	2.2	0	2.2	0	0	2.2	0	0	0	2.2	0	0	0	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.02	2.1	0	0	0	3.7	3.3	0	0	0	0	2.7	0	0	0	0	2.7	0	0	0	2.7	0	2.7	2.7	2.7	3.3	0	2.7	2.7	4	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	2.7	0	2.7	0	3.3	3.3	0	0	0	0	0	0	3.3	3.7	4.5	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.09	1.14	0	0	0	4.2	4.1	0	0	2.4	2.4	0	0	2.4	0	0	0	0	3	0	3.7	0	3	0	2.4	0	0	2.4	3.7	0	2.4	0	0	0	2.4	0	2.4	0	2.4	0	0	0	0	0	2.4	0	3.4	0	2.4	3	0	3.4	0	0	3.4	3.4	0	0	0	0	0	3	4.2	3.4	0	0	0	2.4	0	3	0	2.4	0	0	0	0	3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	6.23	1.41	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	3.6	0	0	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3.3	4.7	0	0	0	0	0	2.9	0	2.3	0	0	2.3	0	0	6.2	0	0	2.3	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.31	2.8	0	0	0	0	0	0	0	0	2.5	0	0	2.5	2.5	0	0	0	2.5	0	0	0	3.5	0	3.2	3.8	2.5	0	0	3.5	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	3.2	0	4.2	0	0	0	0	0	0	2.5	0	0	3.8	4.2	3.5	0	0	0	0	0	2.5	0	0	0	0	0	0	0	6.5	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.7	1.46	2.2	0	2.2	0	2.2	2.2	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	2.2	0	3.5	3.2	2.2	0	0	3.9	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	2.2	0	2.2	2.2	0	2.2	2.8	0	0	0	0	0	0	0	0	2.8	3.7	2.8	0	2.8	0	0	0	2.2	0	0	0	0	0	2.2	0	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.17	-5.54	0	0	2.1	2.8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	2.1	2.1	0	2.1	2.1	3.1	0	0	0	0	0	0	0	0	0	2.8	0	0	2.1	2.1	0	2.8	0	2.1	0	0	4.7	0	0	2.8	3.1	0	2.8	0	0	0	3.6	3.6	4.2	0	0	0	0	0	2.1	0	0	0	0	2.1	0	3.1	6.3	0	0	2.1	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.18	0.72	0	0	0	2.5	3.2	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0	0	0	0	2.5	2.5	0	2.5	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	3.2	2.5	0	0	0	3.6	2.5	0	2.5	0	0	0	0	3.6	3.2	4.4	0	0	0	0	0	0	0	3.2	0	0	0	0	0	6.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.77	-3.14	0	0	0	3.5	3.8	3	0	0	2.6	0	0	0	0	0	0	0	0	0	3.7	0	3.5	0	2.6	2	0	0	2	2.6	2	0	0	2.6	0	0	0	0	2	2.6	0	0	0	2	0	0	3	0	3	2.6	0	3.3	0	2.6	3.8	2.6	0	2	0	0	0	3.5	4.1	4.5	0	0	2	2	0	3	0	0	0	2.6	2	0	3	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.51	3.02	2.2	0	2.2	0	0	0	0	0	2.8	0	2.2	3.5	0	2.2	2.2	2.2	0	0	2.2	0	3.2	0	3.2	2.2	0	0	0	2.8	3.2	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	2.8	2.2	0	2.2	0	0	2.8	0	0	2.2	2.2	0	0	2.8	0	0	2.8	3.5	3.2	0	0	0	0	2.2	2.2	0	0	0	0	0	2.2	0	6.3	0	0	2.2	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.87	1.26	3.8	0	0	0	3.8	0	0	0	2.8	0	2.8	3.4	0	2.8	0	2.8	0	0	2.8	0	0	0	2.8	2.8	2.8	0	0	2.8	3.8	0	0	0	0	0	0	2.8	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	2.8	0	0	4.1	2.8	2.8	0	2.8	0	0	0	3.4	0	0	0	0	0	0	2.8	6.2	0	2.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-1.23	-2.08	0	0	2.3	2.3	3.8	2.9	0	0	0	0	0	2.9	0	0	0	0	0	0	5.2	0	2.3	0	0	3.3	0	0	0	4.1	2.3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2.9	2.9	0	4	2.3	0	0	2.3	0	0	0	0	0	3.6	4.3	4.1	0	0	0	0	0	0	0	0	0	0	0	0	2.3	6.3	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.9	3.49	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	1.9	0	2.6	0	0	1.9	0	2.6	0	3.4	1.9	1.9	0	0	3.6	2.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	1.9	2.6	1.9	3.2	2.6	2.9	0	0	0	0	0	1.9	1.9	2.6	0	0	2.9	3.9	3.9	0	0	1.9	0	0	2.6	0	0	0	0	0	0	0	6.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-3.86	3.97	0	0	1.9	0	0	0	0	0	0	0	1.9	1.9	0	0	0	3.2	0	0	0	0	2.9	0	3.2	0	2.5	0	0	2.5	2.5	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	1.9	2.5	1.9	0	3.6	0	0	0	0	0	0	0	3.2	0	0	0	3.6	3.8	2.9	0	2.5	3.2	0	0	3.9	0	0	0	0	1.9	0	1.9	6.2	0	1.9	1.9	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.7	2.08	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	3	0	0	0	3.4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	2.4	3.7	3	0	0	2.4	0	0	0	0	0	2.4	0	3.4	4.2	4.1	0	0	0	0	0	3	0	3.4	0	0	3	0	0	6.5	0	2.4	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.8	0.89	0	0	0	0	3.5	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	0	0	2.5	0	2.5	0	0	0	3.8	3.1	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	4	0	3.5	0	3.1	2.5	0	0	2.5	0	0	0	0	4.7	4.5	0	0	0	2.5	0	0	0	0	0	0	3.1	0	3.5	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-0.68	-3.88	2.1	0	3.7	2.7	4.1	4	0	0	0	0	0	2.1	0	0	0	0	0	0	5.3	0	3.7	0	3.6	0	0	0	0	2.7	3.1	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	4.2	0	0	3.9	3.3	0	0	0	0	0	3.3	3.7	3.6	2.1	0	0	0	0	0	0	2.1	0	2.1	2.1	0	2.1	6	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.72	-2.67	0	0	0	2.3	4	2.3	0	0	2.9	0	0	0	0	0	0	0	0	0	3.8	0	2.9	0	2.9	0	0	0	0	3.6	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	2.9	0	2.3	2.3	0	0	0	2.3	3.8	3.3	0	0	0	0	0	4	3.6	4.4	0	0	0	2.3	0	0	0	0	0	2.3	2.3	0	2.3	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	-2.04	-2.38	0	0	3.1	2.5	3.5	0	0	0	0	0	0	3.8	2.5	0	0	0	0	0	4.3	0	0	0	2.5	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.1	0	0	2.5	0	4.6	0	0	0	2.5	0	0	0	0	0	4.6	2.5	3.1	0	0	2.5	0	0	3.1	0	0	0	0	0	0	2.5	6.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.48	-0.03	0	0	0	2.9	3.3	0	0	2.2	2.2	0	0	2.2	0	0	0	0	0	0	2.2	0	2.2	2.2	2.2	3.3	0	0	2.9	2.2	3.3	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	3.3	0	3.5	3.5	2.2	2.2	0	3.7	3.3	0	0	0	0	0	0	3.3	3.9	4.2	0	0	0	0	0	2.2	0	2.9	0	0	2.9	0	0	6.2	2.2	0	0	2.2
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.9	-2.16	0	0	1.9	1.9	3.9	2.9	0	0	0	0	0	3.5	0	0	1.9	0	0	0	4.3	0	1.9	0	3.3	0	3.1	0	0	3.1	1.9	0	0	0	0	0	0	0	0	2.9	0	0	0	1.9	1.9	0	0	0	2.5	3.1	0	4.2	0	2.9	0	2.5	0	1.9	0	0	0	3.3	3.8	4.3	0	0	0	0	0	2.5	0	1.9	0	0	0	1.9	3.8	6.1	0	1.9	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.41	-2.49	0	0	0	3.8	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	2	3	2	0	0	2	3.5	2.6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	3.8	0	3.7	3.3	2.6	0	0	0	0	0	2.6	3.5	4.9	0	0	0	0	0	2	0	3.7	0	0	2.6	0	3	5.9	0	2	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	0.31	-4.97	2	0	2	2.6	3.8	0	0	0	0	2.6	0	0	0	0	0	0	2	0	4.6	0	2	0	3.5	2.6	2	0	0	3.3	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	2	2	0	0	2	0	0	3.5	3.3	2	2	0	0	0	3	4.2	4.6	0	0	2.6	2	0	2	0	3.5	0	0	2	0	2.6	5.9	0	2	0	0
